ID,DemAffl,DemAge,DemCluster,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,TargetAmt
46391250,9,57,19,C,,South East,London,Gold,12000,8,0,0
46392787,10,68,17,C,F,Scottish,C Scotland,Tin,0.01,9,0,0
46398912,6,42,38,E,F,Midlands,Midlands,Silver,600,5,0,0
46399420,6,51,53,F,F,Midlands,Wales & West,Silver,300,,1,1
46399935,5,61,30,D,F,South East,S & S East,Gold,6840.76,9,0,0
46403495,8,55,47,F,,North,N West,Silver,2000,1,0,0
46404017,13,,37,E,F,North,N East,Tin,0.01,8,0,0
46405510,7,59,8,B,U,Midlands,Midlands,Gold,6000,1,0,0
46406524,7,54,24,C,F,North,Yorkshire,Gold,11731.11,5,1,1
46408616,13,63,2,A,F,North,N East,Silver,320,1,1,1
46409116,12,41,32,D,F,North,Yorkshire,Silver,0.02,5,0,0
46410173,7,66,52,F,F,North,N West,Gold,20000,2,0,0
46412214,14,65,52,F,M,Midlands,Wales & West,Tin,0.01,9,0,0
46415884,5,51,24,C,F,North,N West,Tin,0.01,4,0,0
46421566,7,66,51,F,,South East,S & S East,Tin,0.01,9,0,0
46423097,11,70,30,D,M,South East,London,Gold,10000,1,0,0
46425669,4,66,22,C,F,South East,London,Gold,6000,1,0,0
46431766,9,57,12,B,F,South East,London,Silver,3000,3,0,0
46432800,6,66,51,F,F,North,Yorkshire,Silver,1000,2,0,0
46434820,9,58,35,D,M,North,Yorkshire,Silver,1000,2,0,0
46437845,9,55,27,D,U,South East,S & S East,Gold,6000,2,0,0
46438353,9,52,,,F,Midlands,East,Gold,6000,6,1,1
46438850,10,38,16,C,F,Midlands,Midlands,Tin,0.01,4,1,1
46439422,10,33,52,F,F,South West,S West,Tin,0.01,5,1,1
46441966,5,58,37,E,M,Midlands,Midlands,Silver,2550.01,10,0,0
46444124,,28,39,E,M,North,N West,Tin,0.01,5,1,1
46447751,10,,44,E,F,South East,London,Silver,1200,1,0,0
46448251,11,77,23,C,F,South West,S West,Silver,2000,5,1,1
46448782,6,51,12,B,F,South East,S & S East,Silver,4000,3,0,0
46449304,10,64,34,D,F,North,N West,Silver,500,15,0,0
46451970,5,67,49,F,U,North,N West,Silver,3000,1,0,0
46453492,5,60,28,D,,South East,London,Silver,5000,1,0,0
46460154,11,74,37,E,F,Midlands,East,Tin,0.01,8,0,0
46470001,14,55,41,E,,North,N East,Tin,0.01,10,0,0
46474171,,54,52,F,M,South East,London,Silver,1700,5,0,0
46474678,6,57,32,D,F,North,N West,Silver,420.01,8,0,0
46475216,14,47,35,D,F,North,Yorkshire,Gold,6000,2,0,0
46475720,14,70,,,U,Midlands,Ulster,Gold,18000,12,0,0
46479823,3,54,43,E,,South West,S West,Tin,0.01,10,0,0
46486102,7,37,48,F,F,South East,S & S East,Tin,0.01,9,1,1
46487125,5,,5,B,F,Midlands,Wales & West,Silver,1000,9,0,0
46488199,,72,27,D,M,South West,S West,Gold,6000,3,0,0
46489225,3,43,27,D,F,South East,London,Silver,100.01,8,1,1
46489748,9,59,52,F,M,South East,London,Tin,0.01,5,1,1
46490240,7,64,6,B,F,Midlands,East,Gold,6107.64,5,0,0
46491246,10,59,41,E,F,North,Yorkshire,Tin,0.01,7,0,0
46492749,20,41,35,D,F,Midlands,Midlands,Tin,0.01,8,1,2
46494296,8,42,4,A,F,Midlands,East,Tin,0.01,8,1,1
46498437,19,47,4,A,F,,,Silver,3000,7,1,2
46500466,8,53,11,B,F,Midlands,East,Tin,0.01,8,0,0
46501519,16,31,21,C,F,South East,London,Silver,3000,1,1,2
46508173,18,,6,B,F,South West,S West,Tin,0.01,8,1,2
46512243,15,41,24,C,M,North,N West,Silver,1000,10,1,1
46512766,9,70,38,E,M,South East,S & S East,Silver,500,9,0,0
46515331,6,73,4,A,,South East,London,Platinum,20540.24,3,0,0
46520424,10,37,52,F,F,South East,London,Silver,100,2,1,1
46521463,17,60,51,F,,Midlands,Midlands,Silver,1600,4,0,0
46525612,10,48,23,C,F,North,Yorkshire,Silver,600,8,0,0
46526236,15,75,28,D,M,North,Yorkshire,Gold,6000,5,0,0
46528174,12,55,52,F,M,Midlands,Midlands,Gold,6000.01,9,0,0
46530764,14,72,8,B,F,Midlands,Midlands,Gold,12000,2,1,1
46531280,12,57,9,B,F,South East,London,Silver,50,6,1,1
46532309,6,,,,,South East,London,Tin,0.01,8,0,0
46532805,9,59,8,B,M,South East,S & S East,Gold,6000,4,0,0
46535324,5,63,25,C,,South East,London,Silver,4884.25,8,0,0
46537408,8,39,14,B,F,North,Yorkshire,Silver,3000,3,0,0
46542002,7,48,53,F,M,Midlands,Midlands,Silver,2000,4,0,0
46543025,9,64,28,D,F,Midlands,Midlands,Silver,1120,4,0,0
46549180,8,52,14,B,,South East,London,Silver,840,9,0,0
46549767,13,68,8,B,M,South East,S & S East,Platinum,25503.35,7,0,0
46553292,,48,12,B,F,Midlands,Midlands,Tin,0.01,8,0,0
46558430,5,,48,F,M,Midlands,Midlands,Tin,0.01,8,0,0
46562020,20,36,16,C,,Midlands,East,Silver,75.01,8,1,3
46562585,7,63,,,F,Midlands,Ulster,Silver,1000,3,0,0
46566238,11,55,10,B,M,South East,London,Gold,10000,17,0,0
46571410,5,64,19,C,M,Midlands,Midlands,Silver,1000,6,0,0
46574460,6,47,2,A,F,South East,S & S East,Silver,3000,16,0,0
46576012,8,74,23,C,F,North,Yorkshire,Silver,1000,5,1,1
46577574,11,47,24,C,F,South East,London,Gold,6000,1,0,0
46582810,8,45,31,D,,South East,London,Gold,9995.01,5,0,0
46586930,6,57,22,C,M,South East,London,Gold,6000,2,0,0
46589530,20,,15,B,M,Scottish,N Scot,Silver,3319.57,5,0,0
46593677,8,58,35,D,F,South East,London,Silver,1000,5,0,0
46598296,11,36,38,E,F,North,N West,Silver,431.39,6,1,1
46601912,7,56,41,E,,South East,London,Gold,6105.32,7,0,0
46603966,7,46,23,C,,Midlands,East,Silver,1000,5,0,0
46608194,9,47,35,D,F,Midlands,East,Silver,3800,11,0,0
46611888,8,53,4,A,F,South East,London,Silver,2040,4,0,0
46613406,10,57,10,B,F,South East,London,Gold,6000,4,1,1
46617983,10,58,35,D,F,South West,S West,Gold,6000,1,0,0
46622294,5,,33,D,M,Midlands,Midlands,Gold,6000,1,0,0
46623355,4,54,4,A,U,South East,London,Gold,12106.7,6,0,0
46623860,,34,42,E,F,South East,London,Tin,0.01,5,1,3
46624378,,70,20,C,F,Midlands,East,Silver,2500.01,11,0,0
46628594,3,47,47,F,F,Scottish,C Scotland,Gold,6000,5,0,0
46631161,5,20,51,F,F,Midlands,Midlands,Silver,3000,3,1,1
46635825,,31,52,F,F,South East,London,Tin,0.01,5,0,0
46638328,16,51,12,B,F,North,N West,Tin,0.01,5,0,0
46642902,11,55,17,C,F,Scottish,N Scot,Silver,600,6,0,0
46643410,7,47,12,B,M,South East,S & S East,Tin,0.01,5,0,0
46643941,7,42,27,D,F,South East,London,Gold,7000,5,0,0
46646010,,43,28,D,F,Midlands,East,Gold,8796.75,11,0,0
46647025,6,28,27,D,,South East,London,Gold,13000,9,0,0
46649648,8,,35,D,F,Midlands,Midlands,Tin,0.01,9,0,0
46652185,7,74,53,F,U,Midlands,East,Gold,6000,,0,0
46655710,9,,51,F,,Midlands,Midlands,Silver,600,8,0,0
46662997,6,69,16,C,U,North,N West,Gold,11000,15,0,0
46663500,5,35,33,D,M,South East,London,Tin,0.01,8,0,0
46665600,7,45,25,C,F,North,N West,Silver,100,1,0,0
46666119,7,48,36,E,F,North,N East,Tin,0.01,5,0,0
46670710,4,35,1,A,M,Scottish,N Scot,Tin,0.01,7,0,0
46674790,11,53,47,F,,North,N East,Silver,360,1,0,0
46675380,6,45,43,E,F,South West,S West,Tin,0.01,8,0,0
46690290,10,45,27,D,U,Midlands,East,Silver,1000,1,0,0
46692870,14,68,35,D,F,South East,London,Tin,0.01,8,0,0
46693884,7,35,24,C,F,,,Tin,0.01,4,0,0
46697510,9,34,21,C,F,South East,London,Silver,1000,9,1,1
46698010,5,45,5,B,F,South West,S West,Gold,6000,3,0,0
46699050,8,47,38,E,U,South East,London,Silver,1065,4,0,0
46700589,9,67,52,F,F,Midlands,East,Silver,2000,8,0,0
46701100,5,73,51,F,F,Midlands,Wales & West,Silver,250,11,0,0
46709268,10,31,53,F,U,South East,S & S East,Silver,600,1,0,0
46713800,13,,27,D,F,Midlands,East,Tin,0.01,4,1,1
46716329,11,36,1,A,,South East,London,Silver,1462.5,4,1,1
46717368,29,34,37,E,M,North,Yorkshire,Silver,2000,9,1,3
46722418,12,65,18,C,F,South East,S & S East,Gold,13000,1,1,1
46723503,11,45,12,B,F,Midlands,Midlands,Gold,6053.35,4,0,0
46729188,10,40,34,D,,Midlands,Wales & West,Silver,2000,2,0,0
46730747,5,65,32,D,F,North,Yorkshire,Gold,6000,2,0,0
46731760,9,36,53,F,M,South East,London,Tin,0.01,9,0,0
46738918,10,52,34,D,U,South East,London,Silver,50.01,9,0,0
46739418,7,42,17,C,F,South East,London,Silver,600,8,0,0
46756576,9,77,8,B,F,North,Yorkshire,Silver,3000,12,0,0
46758099,8,72,8,B,F,South East,S & S East,Silver,3052.66,7,0,0
46762207,7,50,15,B,,South West,S West,Silver,3000,8,0,0
46765230,9,73,8,B,M,North,N West,Gold,12000,8,0,0
46766784,12,59,27,D,F,South East,London,Gold,6000,6,0,0
46770382,7,67,8,B,F,North,N West,Gold,6000,8,0,0
46770889,10,34,55,U,F,South East,London,Tin,0.01,7,1,1
46774493,10,44,52,F,M,Midlands,Midlands,Tin,0.01,5,0,0
46776119,10,59,37,E,M,Midlands,Midlands,Gold,7800,8,1,1
46777662,7,59,32,D,M,North,Yorkshire,Silver,100,10,0,0
46778715,3,66,20,C,F,Midlands,Midlands,Platinum,44709.69,3,0,0
46783352,7,32,51,F,F,Midlands,Wales & West,Tin,0.01,10,1,1
46788982,10,56,12,B,F,North,N West,Tin,0.01,5,0,0
46789490,11,58,14,B,M,South East,London,Gold,12000,3,0,0
46793617,10,60,6,B,F,Midlands,East,Platinum,48088.81,9,0,0
46798309,11,58,51,F,F,South East,S & S East,Silver,500,9,1,2
46799305,5,48,22,C,F,South East,London,Silver,250,11,0,0
46800354,15,68,8,B,F,Midlands,Wales & West,Gold,7500,26,0,0
46801946,6,47,49,F,M,Midlands,Midlands,Gold,15000,13,1,1
46802993,15,43,52,F,,South East,London,Silver,1000,5,0,0
46804546,9,67,19,C,F,South East,London,Silver,3407.45,11,0,0
46806166,7,41,53,F,M,South East,London,Gold,12000,2,1,1
46809319,6,29,9,B,,South East,London,Silver,800,3,0,0
46811437,6,36,50,F,F,Midlands,Wales & West,Tin,0.01,5,0,0
46812972,14,67,41,E,F,Midlands,Wales & West,Gold,15000,3,0,0
46816013,7,69,23,C,,Midlands,East,Silver,3000,4,0,0
46822293,9,46,25,C,F,South East,London,Silver,4842.12,8,0,0
46828003,4,56,,,U,Midlands,Ulster,Silver,3000,1,0,0
46830652,7,65,4,A,M,South East,London,Gold,17995.89,3,0,0
46832736,11,,,,U,North,Yorkshire,Gold,5000.01,4,0,0
46837363,,36,50,F,F,Midlands,Midlands,Platinum,55000,,1,1
46837916,7,51,52,F,M,Midlands,Midlands,Silver,1769.79,1,0,0
46841557,8,56,30,D,M,South East,S & S East,Silver,500,11,0,0
46844122,19,31,27,D,F,North,N West,Tin,0.01,5,1,3
46846176,11,59,27,D,M,South East,London,Platinum,20499.3,3,0,0
46848217,11,60,,,F,Midlands,Ulster,Tin,0.01,5,0,0
46850785,24,54,16,C,F,Scottish,N Scot,Silver,3000,7,1,2
46855914,20,33,42,E,F,South East,S & S East,Tin,0.01,,1,3
46856929,7,71,41,E,F,South East,London,Silver,2000,5,0,0
46858930,12,56,49,F,F,Midlands,Wales & West,Tin,0.01,9,1,1
46863070,5,,14,B,F,South East,London,Gold,8400,2,0,0
46867238,11,48,34,D,M,Midlands,Wales & West,Tin,0.01,4,0,0
46868269,8,59,18,C,F,Scottish,C Scotland,Silver,1000,1,0,0
46868773,9,45,48,F,,Midlands,Wales & West,Gold,10000,4,0,0
46870832,14,42,44,E,F,Midlands,Wales & West,Gold,6400.32,2,0,0
46871359,4,45,34,D,,Midlands,East,Gold,11000,2,0,0
46872886,8,42,13,B,M,North,N West,Silver,4000,6,0,0
46875460,6,61,3,A,M,South East,London,Platinum,20116.05,3,0,0
46881150,4,60,38,E,,Midlands,East,Silver,780,9,0,0
46881656,5,65,12,B,M,Midlands,Midlands,Silver,1000,9,0,0
46887328,9,58,30,D,M,North,Yorkshire,Gold,12107.64,12,0,0
46888375,7,79,12,B,M,Midlands,Wales & West,Gold,6000,1,0,0
46889983,4,65,35,D,F,South East,S & S East,Silver,4420,1,0,0
46894642,7,68,8,B,F,South East,London,Gold,6000,2,0,0
46899334,8,71,45,E,F,Midlands,Wales & West,Gold,6000,10,0,0
46899865,9,52,51,F,F,Scottish,N Scot,Gold,6105.32,7,0,0
46900375,6,55,27,D,F,South East,London,Silver,1000.01,7,1,1
46901878,9,,32,D,U,Midlands,Midlands,Tin,0.01,5,0,0
46907507,6,65,34,D,U,Midlands,Midlands,Gold,6000,2,0,0
46908520,10,66,24,C,M,South East,S & S East,Tin,0.01,15,0,0
46909020,7,74,4,A,F,South East,London,Gold,6053.35,30,0,0
46910559,8,47,21,C,F,South East,London,Tin,0.01,5,0,0
46917162,5,57,4,A,U,South East,London,Silver,5000,11,0,0
46920260,7,,27,D,F,Scottish,Border,Tin,0.01,8,1,1
46921267,2,,4,A,F,South East,London,Gold,10000,4,0,0
46923286,8,40,52,F,M,Scottish,C Scotland,Silver,4000,2,0,0
46927834,8,66,19,C,F,Midlands,Wales & West,Gold,6000,2,0,0
46930517,5,70,30,D,,Midlands,Midlands,Gold,6000,2,0,0
46931580,7,47,28,D,U,North,Yorkshire,Tin,0.01,8,0,0
46934261,7,42,9,B,M,South East,London,Silver,3000.01,8,0,0
46938542,8,50,12,B,M,North,Yorkshire,Gold,6000,2,0,0
46940059,9,62,44,E,F,Midlands,Midlands,Tin,0.01,8,0,0
46940555,3,66,51,F,M,South East,London,Silver,4000,2,0,0
46942116,21,29,7,B,F,South East,London,Silver,630,3,1,3
46946855,7,67,25,C,M,South East,London,Tin,0.01,16,0,0
46947894,11,51,27,D,U,Midlands,Midlands,Platinum,20182.82,3,0,0
46952065,8,30,33,D,M,South East,London,Tin,0.01,5,0,0
46956664,10,49,34,D,F,North,N West,Silver,600,4,0,0
46957164,12,76,19,C,,Scottish,Border,Silver,3000,30,0,0
46957750,12,50,17,C,,North,N West,Tin,0.01,5,0,0
46961897,4,62,22,C,M,North,Yorkshire,Gold,12000,8,0,0
46962397,11,55,49,F,M,North,Yorkshire,Silver,0.02,8,0,0
46962893,7,77,25,C,M,South East,London,Gold,17963.35,8,0,0
46967542,12,47,3,A,F,South East,London,Gold,9600,8,0,0
46969081,12,63,23,C,M,Midlands,East,Silver,200,10,0,0
46970101,8,,30,D,F,Midlands,Midlands,Gold,7022.66,7,0,0
46974328,11,70,37,E,F,South East,London,Gold,12000,15,1,1
46976495,,36,41,E,M,Midlands,East,Tin,0.01,8,0,0
46977548,12,42,38,E,F,Midlands,East,Tin,0.01,5,0,0
46977882,11,48,52,F,F,South East,S & S East,Silver,3000,12,0,0
46983793,9,57,38,E,F,Midlands,Midlands,Silver,1035,2,0,0
46990056,9,59,32,D,F,South East,S & S East,Silver,5000,2,0,0
46991621,,77,2,A,M,Scottish,Border,Gold,6000,18,0,0
46994744,7,71,24,C,M,Midlands,Midlands,Silver,600,1,0,0
46995775,6,63,2,A,M,North,N West,Gold,6017.78,7,0,0
46996356,9,41,38,E,F,Midlands,Midlands,Gold,6053.35,11,1,1
46996860,9,76,36,E,M,South East,S & S East,Gold,6000,2,0,0
46997360,10,60,8,B,F,Midlands,Midlands,Tin,0.01,5,0,0
46998383,13,49,21,C,,South East,London,Silver,3500,5,0,0
47003113,9,44,1,A,F,South East,London,Silver,4600,5,0,0
47003628,5,53,16,C,F,Midlands,Midlands,Gold,7000,6,0,0
47004144,5,44,12,B,F,Scottish,C Scotland,Tin,0.01,9,1,1
47006694,9,40,,,M,Midlands,Wales & West,Silver,50,9,1,1
47010802,8,51,14,B,M,South East,S & S East,Tin,0.01,9,0,0
47012350,11,47,35,D,M,North,N West,Tin,0.01,5,0,0
47018498,7,34,9,B,M,South East,London,Gold,6950,8,0,0
47019001,5,,47,F,,Midlands,Midlands,Tin,0.01,17,0,0
47026148,10,40,9,B,F,Scottish,C Scotland,Tin,0.01,8,1,1
47027667,8,69,,,F,South East,S & S East,Tin,0.01,7,1,1
47028183,8,78,13,B,U,North,N West,Gold,13000,4,0,0
47032270,6,32,52,F,F,North,N East,Tin,0.01,,0,0
47039509,9,65,4,A,F,South East,London,Gold,7500,5,0,0
47041554,11,55,10,B,F,South East,London,Tin,0.01,4,0,0
47044626,10,63,1,A,F,North,N West,Gold,12053.35,6,0,0
47046181,7,57,3,A,M,South East,London,Silver,5000,1,0,0
47049261,,,25,C,M,South East,London,Silver,3000,8,0,0
47051851,9,42,17,C,,North,N West,Silver,3000.01,8,1,2
47054516,7,46,53,F,M,Midlands,Midlands,Tin,0.01,5,0,0
47055016,14,77,19,C,F,Midlands,East,Silver,3000,16,0,0
47055539,,34,50,F,F,Scottish,C Scotland,Tin,0.01,8,1,1
47058163,11,49,42,E,,South East,S & S East,Gold,5800,8,0,0
47067928,6,51,52,F,M,North,Yorkshire,Tin,0.01,5,0,0
47071623,7,51,27,D,F,South East,London,Tin,0.01,7,0,0
47072662,11,,27,D,F,North,N West,Tin,0.01,10,1,2
47074207,8,50,44,E,M,Midlands,Midlands,Silver,3026.67,7,0,0
47076846,5,44,52,F,F,North,Yorkshire,Tin,0.01,5,0,0
47077885,21,38,15,B,F,North,N West,Silver,420,4,1,3
47082099,6,76,52,F,F,South East,London,Platinum,46491.49,3,0,0
47082650,8,,53,F,,Midlands,Midlands,Tin,0.01,4,0,0
47086370,9,47,25,C,F,Midlands,Midlands,Gold,5693.5,8,0,0
47087376,11,61,18,C,M,Midlands,Midlands,Silver,5000,4,0,0
47088437,8,75,9,B,F,South East,S & S East,Gold,6025,11,1,1
47090482,8,57,,,M,Midlands,Ulster,Gold,6000,1,0,0
47093120,12,51,53,F,F,Midlands,Midlands,Tin,0.01,5,0,0
47108748,8,,16,C,M,South East,S & S East,Tin,0.01,5,1,1
47109272,12,41,53,F,U,South East,London,Gold,6025,3,1,1
47112907,8,60,37,E,M,South East,S & S East,Silver,2000,11,0,0
47115507,14,52,7,B,F,South East,London,Silver,50,2,0,0
47117038,12,65,35,D,M,Midlands,Midlands,Silver,2000,4,0,0
47119685,6,61,12,B,M,South East,London,Gold,6107.64,,0,0
47122244,7,68,20,C,F,South East,London,Gold,6000,13,0,0
47125413,8,67,31,D,F,South East,London,Silver,2000,5,0,0
47126428,10,34,7,B,,South East,London,Silver,3012,5,0,0
47127459,8,60,24,C,F,South East,S & S East,Tin,0.01,8,0,0
47132606,4,55,14,B,F,South East,London,Silver,300,8,0,0
47136652,9,37,52,F,U,Midlands,East,Tin,0.01,7,0,0
47137667,5,53,10,B,F,Scottish,N Scot,Gold,19262.86,6,0,0
47138736,8,30,35,D,U,North,N East,Silver,500,5,1,1
47140757,8,47,53,F,F,South East,London,Tin,0.01,4,0,0
47146690,2,76,29,D,F,South East,London,Silver,810.4,22,0,0
47148723,6,,53,F,F,Midlands,East,Silver,420,7,0,0
47152810,9,55,7,B,F,South East,London,Tin,0.01,11,0,0
47156947,7,53,25,C,F,South East,S & S East,Tin,0.01,8,0,0
47160502,8,44,27,D,F,South East,London,Tin,0.01,5,0,0
47163544,9,70,6,B,F,Scottish,C Scotland,Gold,12000,8,0,0
47167159,10,61,1,A,F,Scottish,C Scotland,Gold,19610.1,3,0,0
47168236,13,56,8,B,,North,Yorkshire,Tin,0.01,5,1,1
47176140,6,33,52,F,F,North,Yorkshire,Tin,0.01,8,0,0
47177189,8,52,32,D,M,North,N West,Silver,0.02,9,0,0
47178231,8,59,4,A,M,North,N West,Silver,3100,7,0,0
47179270,8,38,41,E,F,South East,S & S East,Tin,0.01,5,1,1
47179831,9,46,52,F,F,South East,S & S East,Tin,0.01,8,0,0
47181364,11,51,14,B,F,Midlands,Midlands,Silver,5000,3,0,0
47185050,12,,4,A,M,South East,London,Gold,20000,16,0,0
47185580,,77,8,B,M,North,Yorkshire,Silver,206.06,13,0,0
47189276,7,58,11,B,M,South East,S & S East,Silver,2000,8,0,0
47194911,7,54,37,E,U,Midlands,Midlands,Tin,0.01,5,0,0
47198461,,58,12,B,U,South East,London,Gold,9192.81,8,0,0
47200024,6,71,52,F,,North,N West,Platinum,35000,3,0,0
47201039,10,,5,B,M,North,N West,Tin,0.01,5,0,0
47201543,10,,10,B,F,Midlands,East,Silver,2500,2,0,0
47204151,10,41,35,D,F,Midlands,Wales & West,Silver,420,4,0,0
47208700,8,72,28,D,F,South East,London,Gold,12000,8,0,0
47209242,3,43,48,F,,South East,London,Gold,6053.36,11,0,0
47209765,7,72,37,E,F,Midlands,Midlands,Silver,4000,1,0,0
47211905,7,62,18,C,M,South East,London,Silver,240,11,0,0
47213967,5,42,46,F,F,North,N West,Tin,0.01,5,0,0
47215544,10,50,12,B,F,North,Yorkshire,Tin,0.01,4,0,0
47220327,,,44,E,M,South East,London,Silver,300,9,0,0
47222389,7,72,52,F,U,Midlands,Wales & West,Silver,1000,2,0,0
47224454,10,76,15,B,F,North,N East,Gold,9000,8,0,0
47228123,7,37,22,C,M,South East,London,Silver,3000,2,0,0
47239192,12,69,3,A,F,South East,London,Tin,0.01,8,0,0
47245400,9,74,47,F,M,North,Yorkshire,Gold,14236.45,8,0,0
47252709,15,53,35,D,F,South East,London,Tin,0.01,9,0,0
47256372,2,73,2,A,F,North,N West,Gold,19764.38,8,0,0
47261600,8,68,3,A,,Scottish,C Scotland,Silver,3025,3,0,0
47267293,13,60,6,B,M,South East,S & S East,Silver,5000,5,0,0
47268320,8,55,45,E,F,Midlands,East,Silver,3000,14,0,0
47268826,11,40,15,B,U,South East,S & S East,Tin,0.01,8,1,2
47270855,,64,4,A,M,Midlands,Wales & West,Silver,1500,10,1,1
47276624,5,43,53,F,,Midlands,Midlands,Silver,50.01,9,0,0
47283787,8,30,52,F,F,Midlands,Midlands,Silver,50,6,1,1
47284813,9,49,32,D,F,North,N West,Tin,0.01,,0,0
47285844,5,47,52,F,M,South East,London,Gold,15000,4,0,0
47286379,14,41,29,D,M,Midlands,Wales & West,Tin,0.01,5,0,0
47293642,8,77,10,B,M,,,Gold,6000,1,0,0
47297338,7,65,41,E,,South East,London,Silver,5000,4,0,0
47297885,9,57,28,D,M,South East,S & S East,Tin,0.01,9,0,0
47299977,13,59,53,F,M,North,Yorkshire,Silver,3000,12,0,0
47300991,6,41,52,F,F,Midlands,East,Silver,1200,1,0,0
47308763,5,58,11,B,F,South West,S West,Tin,0.01,5,1,1
47310946,,59,5,B,M,North,N East,Gold,9000,3,0,0
47315115,6,27,35,D,F,North,N East,Tin,0.01,4,0,0
47317762,7,63,53,F,U,North,N West,Platinum,20373.1,3,0,0
47318270,4,49,37,E,F,South East,S & S East,Gold,6000,1,0,0
47318777,16,38,34,D,F,Midlands,East,Silver,3800,1,1,1
47320895,16,39,51,F,F,North,N East,Tin,0.01,9,1,1
47321409,6,42,4,A,F,Midlands,Wales & West,Tin,0.01,5,0,0
47321913,5,48,20,C,,South East,London,Gold,12000,6,0,0
47327687,6,31,52,F,F,Midlands,East,Tin,0.01,6,1,1
47328764,8,49,38,E,F,North,Yorkshire,Tin,0.01,5,0,0
47330793,9,42,42,E,F,South East,London,Tin,0.01,6,1,1
47334896,3,48,53,F,,Midlands,Midlands,Silver,1000,5,0,0
47335434,5,73,23,C,U,Scottish,N Scot,Silver,5000,6,0,0
47338557,,48,44,E,M,North,Yorkshire,Silver,2500,4,0,0
47344751,7,58,31,D,F,Scottish,C Scotland,Tin,0.01,4,0,0
47345260,8,67,4,A,F,South East,London,Silver,5000,4,0,0
47352940,9,46,28,D,F,Midlands,Midlands,Tin,0.01,5,0,0
47353440,11,31,48,F,F,South East,London,Silver,500,11,1,1
47356571,7,44,12,B,M,North,N East,Silver,5000,2,1,1
47358140,16,63,1,A,M,Midlands,Wales & West,Silver,5000,7,0,0
47362342,8,47,14,B,M,Midlands,Midlands,Silver,0.02,9,0,0
47363357,9,73,4,A,U,,,Silver,1000,23,0,0
47367980,10,,9,B,U,South East,London,Silver,500,16,0,0
47368480,16,62,30,D,U,North,Yorkshire,Gold,6000,5,0,0
47370507,8,53,44,E,M,South East,London,Tin,0.01,10,0,0
47376700,4,51,32,D,M,South East,London,Silver,240,12,0,0
47379814,5,51,49,F,F,Scottish,N Scot,Tin,0.01,5,0,0
47381380,10,56,31,D,F,South East,London,Gold,6000,2,0,0
47381886,5,45,44,E,F,South East,London,Silver,3000,1,0,0
47382904,,,52,F,F,Midlands,East,Gold,6000.01,7,0,0
47383960,8,33,46,F,F,Midlands,Midlands,Silver,1200.01,7,1,1
47384966,19,39,1,A,F,South East,London,Gold,16517.58,3,1,2
47388589,7,73,1,A,F,South East,London,Gold,9000,3,0,0
47391687,9,52,,,M,Midlands,Ulster,Silver,600,,0,0
47396417,8,57,52,F,F,North,Yorkshire,Platinum,20501.94,3,0,0
47398517,11,74,,,F,Midlands,East,Platinum,20540.15,3,0,0
47399068,7,74,18,C,M,South East,S & S East,Gold,6428.8,31,0,0
47403669,8,74,38,E,F,South East,S & S East,Silver,2000,16,0,0
47420245,3,43,5,B,F,North,N East,Silver,50,10,0,0
47420750,10,47,5,B,F,North,N West,Silver,2000,5,0,0
47421250,4,59,38,E,M,South East,London,Silver,1075.27,22,0,0
47430240,9,53,,,,Midlands,Ulster,Silver,70.01,8,0,0
47431310,9,49,25,C,F,Scottish,N Scot,Tin,0.01,4,0,0
47432901,8,74,53,F,,Midlands,East,Gold,6000,1,0,0
47433436,6,,53,F,,Midlands,Midlands,Tin,0.01,8,0,0
47433932,8,52,12,B,F,North,Yorkshire,Silver,650.01,9,0,0
47437032,6,55,9,B,F,South East,London,Tin,0.01,5,0,0
47438136,,78,1,A,F,North,N East,Gold,19359.16,3,0,0
47438632,6,56,37,E,,North,Yorkshire,Tin,0.01,5,0,0
47440181,12,42,47,F,F,North,N West,Tin,0.01,5,0,0
47440793,4,52,14,B,F,North,N West,Gold,6107.64,7,0,0
47441331,8,39,32,D,F,South East,London,Silver,1000,6,1,1
47445663,6,72,24,C,F,Midlands,Midlands,Silver,3000,8,0,0
47449820,14,30,32,D,F,,,Silver,50.01,7,1,1
47452457,19,35,52,F,F,,,Silver,1000,2,1,3
47457637,7,61,12,B,F,South East,London,Silver,1000,6,0,0
47462908,3,50,28,D,U,Midlands,East,Tin,0.01,9,0,0
47466059,,51,31,D,F,Scottish,C Scotland,Tin,0.01,5,1,2
47466571,8,65,29,D,U,South East,London,Silver,0.02,10,0,0
47467110,12,60,27,D,M,Midlands,Wales & West,Gold,6000,2,0,0
47467632,5,69,8,B,M,South East,London,Silver,3000,5,0,0
47472342,6,28,9,B,F,South East,London,Silver,3000,1,0,0
